,Artist,Track,Genre,Spotify_ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Album_Name,Genres,Cluster
56,Barry Manilow,Amy,,1i1kzBL3y8F8iX7embeAFj,0.462,0.197,5,-13.631,0,0.0773,0.571,0.0,0.132,0.352,89.063,audio_features,1i1kzBL3y8F8iX7embeAFj,spotify:track:1i1kzBL3y8F8iX7embeAFj,https://api.spotify.com/v1/tracks/1i1kzBL3y8F8iX7embeAFj,https://api.spotify.com/v1/audio-analysis/1i1kzBL3y8F8iX7embeAFj,260800,4,Featherbed Featuring Barry Manilow - Amy / Morning,Pop,1
57,Barry Manilow,Morning,,5JcfQ3nTRuPhPUtV5gh4zk,0.535,0.745,0,-10.627,1,0.0394,0.0606,0.00385,0.161,0.59,100.35,audio_features,5JcfQ3nTRuPhPUtV5gh4zk,spotify:track:5JcfQ3nTRuPhPUtV5gh4zk,https://api.spotify.com/v1/tracks/5JcfQ3nTRuPhPUtV5gh4zk,https://api.spotify.com/v1/audio-analysis/5JcfQ3nTRuPhPUtV5gh4zk,204800,4,Barry Manilow - Somewhere In The Night,Rock,2
58,Bastille,Pompeii,,3gbBpTdY8lnQwqxNCcf795,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,audio_features,3gbBpTdY8lnQwqxNCcf795,spotify:track:3gbBpTdY8lnQwqxNCcf795,https://api.spotify.com/v1/tracks/3gbBpTdY8lnQwqxNCcf795,https://api.spotify.com/v1/audio-analysis/3gbBpTdY8lnQwqxNCcf795,214148,4,Bastille (4) - Pompeii,Rock,2
59,Bazzi,Mine,,7uzmGiiJyRfuViKKK3lVmR,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,audio_features,7uzmGiiJyRfuViKKK3lVmR,spotify:track:7uzmGiiJyRfuViKKK3lVmR,https://api.spotify.com/v1/tracks/7uzmGiiJyRfuViKKK3lVmR,https://api.spotify.com/v1/audio-analysis/7uzmGiiJyRfuViKKK3lVmR,131064,4,Bazzi (2) - Mine,Pop,2
60,Bebe Rexha & Florida Georgia Line,Meant To Be,,5vJ0ptQXI9iJnZ589oXTQP,0.641,0.783,10,-6.586,1,0.0999,0.0467,0.0,0.0634,0.558,153.97,audio_features,5vJ0ptQXI9iJnZ589oXTQP,spotify:track:5vJ0ptQXI9iJnZ589oXTQP,https://api.spotify.com/v1/tracks/5vJ0ptQXI9iJnZ589oXTQP,https://api.spotify.com/v1/audio-analysis/5vJ0ptQXI9iJnZ589oXTQP,164640,4,Bebe Rexha Feat. Florida Georgia Line - Meant To Be,Pop,2
61,Becky G,Shower,,3DmW6y7wTEYHJZlLo1r6XJ,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,audio_features,3DmW6y7wTEYHJZlLo1r6XJ,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/tracks/3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/audio-analysis/3DmW6y7wTEYHJZlLo1r6XJ,206167,4,Becky G - Shower,Pop,2
62,"benny blanco, Halsey & Khalid",Eastside,,7FGq80cy8juXBCD2nrqdWU,0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949,audio_features,7FGq80cy8juXBCD2nrqdWU,spotify:track:7FGq80cy8juXBCD2nrqdWU,https://api.spotify.com/v1/tracks/7FGq80cy8juXBCD2nrqdWU,https://api.spotify.com/v1/audio-analysis/7FGq80cy8juXBCD2nrqdWU,170770,4,"Benny Blanco (3), Halsey, Khalid (16) - Eastside (Acoustic)",Pop,0
63,Beyonce,Break My Soul,,5pyoxDZ1PX0KxBxiRVxA4U,0.693,0.887,1,-5.039,0,0.0795,0.0581,2.71e-06,0.27,0.864,114.942,audio_features,5pyoxDZ1PX0KxBxiRVxA4U,spotify:track:5pyoxDZ1PX0KxBxiRVxA4U,https://api.spotify.com/v1/tracks/5pyoxDZ1PX0KxBxiRVxA4U,https://api.spotify.com/v1/audio-analysis/5pyoxDZ1PX0KxBxiRVxA4U,278282,4,Beyoncé - Break My Soul,Electronic,3
64,Beyonce,Cuff It,,1xzi1Jcr7mEi9K2RfzLOqS,0.78,0.689,7,-5.668,1,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,audio_features,1xzi1Jcr7mEi9K2RfzLOqS,spotify:track:1xzi1Jcr7mEi9K2RfzLOqS,https://api.spotify.com/v1/tracks/1xzi1Jcr7mEi9K2RfzLOqS,https://api.spotify.com/v1/audio-analysis/1xzi1Jcr7mEi9K2RfzLOqS,225389,4,Beyoncé - Cuff It,Electronic,2
65,Beyonce,Sorry,,0lnIJmgcUpEpe4AZACjayW,0.775,0.598,2,-7.274,1,0.0535,0.00175,4.44e-06,0.253,0.356,129.988,audio_features,0lnIJmgcUpEpe4AZACjayW,spotify:track:0lnIJmgcUpEpe4AZACjayW,https://api.spotify.com/v1/tracks/0lnIJmgcUpEpe4AZACjayW,https://api.spotify.com/v1/audio-analysis/0lnIJmgcUpEpe4AZACjayW,232560,4,Beyoncé - Sorry,Electronic,2
66,Beyonce,Partition,,5hgnY0mVcVetszbb85qeDg,0.418,0.441,11,-11.522,0,0.283,0.029,0.0707,0.306,0.172,175.928,audio_features,5hgnY0mVcVetszbb85qeDg,spotify:track:5hgnY0mVcVetszbb85qeDg,https://api.spotify.com/v1/tracks/5hgnY0mVcVetszbb85qeDg,https://api.spotify.com/v1/audio-analysis/5hgnY0mVcVetszbb85qeDg,319467,4,Beyoncé - Partition,Hip Hop,0
67,Beyonce,Resentment,,6p3RSoc1B77D6sJT4vtVZ4,0.29,0.574,6,-5.387,1,0.112,0.6,0.0,0.149,0.48,197.431,audio_features,6p3RSoc1B77D6sJT4vtVZ4,spotify:track:6p3RSoc1B77D6sJT4vtVZ4,https://api.spotify.com/v1/tracks/6p3RSoc1B77D6sJT4vtVZ4,https://api.spotify.com/v1/audio-analysis/6p3RSoc1B77D6sJT4vtVZ4,282360,3,Beyoncé - B'Day,Hip Hop,1
68,Big Sean,Bounce Back,,0SGkqnVQo9KPytSri1H6cF,0.78,0.575,1,-5.628,0,0.139,0.106,0.0,0.129,0.273,81.502,audio_features,0SGkqnVQo9KPytSri1H6cF,spotify:track:0SGkqnVQo9KPytSri1H6cF,https://api.spotify.com/v1/tracks/0SGkqnVQo9KPytSri1H6cF,https://api.spotify.com/v1/audio-analysis/0SGkqnVQo9KPytSri1H6cF,222360,4,Big Sean - Bounce Back,Hip Hop,3
69,Billie Eilish,Bury A Friend,,4SSnFejRGlZikf02HLewEF,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,audio_features,4SSnFejRGlZikf02HLewEF,spotify:track:4SSnFejRGlZikf02HLewEF,https://api.spotify.com/v1/tracks/4SSnFejRGlZikf02HLewEF,https://api.spotify.com/v1/audio-analysis/4SSnFejRGlZikf02HLewEF,193143,4,Billie Eilish - Bury A Friend - The Remixes,Electronic,0
70,Billie Eilish,Everything I Wanted,,3ZCTVFBt2Brf31RLEnCkWJ,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,audio_features,3ZCTVFBt2Brf31RLEnCkWJ,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/tracks/3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/audio-analysis/3ZCTVFBt2Brf31RLEnCkWJ,245426,4,Billie Eilish - Everything I Wanted,Electronic,4
71,Billie Eilish,Happier Than Ever,,4RVwu0g32PAqgUiJoXsdF8,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,audio_features,4RVwu0g32PAqgUiJoXsdF8,spotify:track:4RVwu0g32PAqgUiJoXsdF8,https://api.spotify.com/v1/tracks/4RVwu0g32PAqgUiJoXsdF8,https://api.spotify.com/v1/audio-analysis/4RVwu0g32PAqgUiJoXsdF8,298899,3,Billie Eilish - Happier Than Ever (Edit),Electronic,1
72,Billie Eilish,Bad Guy,,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,2Fxmhks0bxGSBdJ92vM42m,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4,Billie Eilish - Bad Guy,Pop,0
73,Billie Eilish,Therefore I Am,,20R4HfKloPKgXDqU7UKk3x,0.879,0.365,2,-7.781,1,0.0924,0.227,0.135,0.0583,0.663,94.016,audio_features,20R4HfKloPKgXDqU7UKk3x,spotify:track:20R4HfKloPKgXDqU7UKk3x,https://api.spotify.com/v1/tracks/20R4HfKloPKgXDqU7UKk3x,https://api.spotify.com/v1/audio-analysis/20R4HfKloPKgXDqU7UKk3x,173539,4,Billie Eilish - Therefore I Am,Pop,2
74,Billie Eilish,What Was I Made For?,,6wf7Yu7cxBSPrRlWeSeK0Q,0.444,0.0911,0,-17.665,1,0.0307,0.959,1.05e-06,0.098,0.142,78.403,audio_features,6wf7Yu7cxBSPrRlWeSeK0Q,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,https://api.spotify.com/v1/tracks/6wf7Yu7cxBSPrRlWeSeK0Q,https://api.spotify.com/v1/audio-analysis/6wf7Yu7cxBSPrRlWeSeK0Q,222370,4,Billie Eilish - What Was I Made For?,Pop,1
75,Billie Eilish,When The Party's Over,,43zdsphuZLzwA9k4DJhU0I,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,audio_features,43zdsphuZLzwA9k4DJhU0I,spotify:track:43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,196077,4,"Billie Eilish - When We All Fall Asleep, Where Do We Go?",Pop,1
76,Billy Joel,Just The Way You Are,,49MHCPzvMLXhRjDantBMVH,0.589,0.453,7,-8.912,1,0.0397,0.703,2.54e-05,0.134,0.513,139.148,audio_features,49MHCPzvMLXhRjDantBMVH,spotify:track:49MHCPzvMLXhRjDantBMVH,https://api.spotify.com/v1/tracks/49MHCPzvMLXhRjDantBMVH,https://api.spotify.com/v1/audio-analysis/49MHCPzvMLXhRjDantBMVH,290573,4,Billy Joel - Just The Way You Are,Rock,1
77,Billy Joel,Piano Man ,,70C4NyhjD5OZUMzvWZ3njJ,0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,audio_features,70C4NyhjD5OZUMzvWZ3njJ,spotify:track:70C4NyhjD5OZUMzvWZ3njJ,https://api.spotify.com/v1/tracks/70C4NyhjD5OZUMzvWZ3njJ,https://api.spotify.com/v1/audio-analysis/70C4NyhjD5OZUMzvWZ3njJ,339000,3,Billy Joel - Piano Man,Rock,1
78,Billy Joel,The Stranger ,,1xOXXYh6lTW8laxlW7JP2J,0.579,0.872,0,-6.126,1,0.159,0.159,0.0,0.0935,0.761,76.214,audio_features,1xOXXYh6lTW8laxlW7JP2J,spotify:track:1xOXXYh6lTW8laxlW7JP2J,https://api.spotify.com/v1/tracks/1xOXXYh6lTW8laxlW7JP2J,https://api.spotify.com/v1/audio-analysis/1xOXXYh6lTW8laxlW7JP2J,235560,4,Billy Joel - The Stranger,Rock,2
79,blackbear,Do Re Mi,,6Se3x9ANMLv0dCDsjGmEjh,0.745,0.593,8,-6.35,1,0.0524,0.00522,5.06e-06,0.123,0.17,111.001,audio_features,6Se3x9ANMLv0dCDsjGmEjh,spotify:track:6Se3x9ANMLv0dCDsjGmEjh,https://api.spotify.com/v1/tracks/6Se3x9ANMLv0dCDsjGmEjh,https://api.spotify.com/v1/audio-analysis/6Se3x9ANMLv0dCDsjGmEjh,212027,3,Blackbear - Do Re Mi (Prince Fox Remix),Jazz,2
80,blackbear,Hot Girl Bummer,,6jRq8gaZhMUyy5RclRPcAf,0.782,0.559,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.992,audio_features,6jRq8gaZhMUyy5RclRPcAf,spotify:track:6jRq8gaZhMUyy5RclRPcAf,https://api.spotify.com/v1/tracks/6jRq8gaZhMUyy5RclRPcAf,https://api.spotify.com/v1/audio-analysis/6jRq8gaZhMUyy5RclRPcAf,188344,1,blackbear - Hot Girl Bummer,Hip Hop,3
81,Blake Shelton,God's Country,,4TCeFZNjGNQIpCuZmJkkE2,0.536,0.754,10,-5.102,1,0.0399,0.0597,4.92e-06,0.118,0.212,139.988,audio_features,4TCeFZNjGNQIpCuZmJkkE2,spotify:track:4TCeFZNjGNQIpCuZmJkkE2,https://api.spotify.com/v1/tracks/4TCeFZNjGNQIpCuZmJkkE2,https://api.spotify.com/v1/audio-analysis/4TCeFZNjGNQIpCuZmJkkE2,204800,4,Blake Shelton - Fully Loaded: God’s Country,Country,2
82,Blake Shelton,Sure Be Cool If You Did,,5yIiXdLRE85OBiQmCaUenq,0.576,0.726,11,-4.625,1,0.035,0.255,0.0,0.108,0.582,136.802,audio_features,5yIiXdLRE85OBiQmCaUenq,spotify:track:5yIiXdLRE85OBiQmCaUenq,https://api.spotify.com/v1/tracks/5yIiXdLRE85OBiQmCaUenq,https://api.spotify.com/v1/audio-analysis/5yIiXdLRE85OBiQmCaUenq,215720,4,Blake Shelton - Sure Be Cool If You Did,Country,2
83,Blake Shelton Duet With Gwen Stefani,Nobody But You,,5M8goiFYynmNxhueYW6grR,0.463,0.653,0,-5.515,1,0.0273,0.111,0.000136,0.172,0.233,143.912,audio_features,5M8goiFYynmNxhueYW6grR,spotify:track:5M8goiFYynmNxhueYW6grR,https://api.spotify.com/v1/tracks/5M8goiFYynmNxhueYW6grR,https://api.spotify.com/v1/audio-analysis/5M8goiFYynmNxhueYW6grR,194867,4,,Country,2
84,Blanco Brown,The Git Up,,01tA4XmJ4fGQNwti6b2hPm,0.847,0.678,9,-8.635,1,0.109,0.0669,0.0,0.274,0.811,97.984,audio_features,01tA4XmJ4fGQNwti6b2hPm,spotify:track:01tA4XmJ4fGQNwti6b2hPm,https://api.spotify.com/v1/tracks/01tA4XmJ4fGQNwti6b2hPm,https://api.spotify.com/v1/audio-analysis/01tA4XmJ4fGQNwti6b2hPm,200594,4,Blanco Brown - The Git Up,Pop,2
85,Blueface,Thotiana,,5GBuCHuPKx6UC7VsSPK0t3,0.906,0.382,10,-12.89,0,0.269,0.18,0.0,0.113,0.391,104.025,audio_features,5GBuCHuPKx6UC7VsSPK0t3,spotify:track:5GBuCHuPKx6UC7VsSPK0t3,https://api.spotify.com/v1/tracks/5GBuCHuPKx6UC7VsSPK0t3,https://api.spotify.com/v1/audio-analysis/5GBuCHuPKx6UC7VsSPK0t3,129264,4,"Blueface (3) & Chiedu Oraka, YG (2) - Thotiana (Remix)",Hip Hop,0
86,Bob Dylan,Black Crow Blues,,4LIqZhC3uSlyaXIWsPBgZg,0.498,0.535,7,-7.794,1,0.0291,0.895,0.000341,0.221,0.631,115.108,audio_features,4LIqZhC3uSlyaXIWsPBgZg,spotify:track:4LIqZhC3uSlyaXIWsPBgZg,https://api.spotify.com/v1/tracks/4LIqZhC3uSlyaXIWsPBgZg,https://api.spotify.com/v1/audio-analysis/4LIqZhC3uSlyaXIWsPBgZg,194707,4,Bob Dylan - Exitos De Siempre,Rock,1
87,Bob Dylan,Blowing In The Wind,,2r9suFXoMlfq59DubZze9I,0.302,0.931,7,-6.193,1,0.0779,0.196,0.0152,0.995,0.344,78.008,audio_features,2r9suFXoMlfq59DubZze9I,spotify:track:2r9suFXoMlfq59DubZze9I,https://api.spotify.com/v1/tracks/2r9suFXoMlfq59DubZze9I,https://api.spotify.com/v1/audio-analysis/2r9suFXoMlfq59DubZze9I,340631,4,Bob Dylan - Der Prophet Der Rockmusik,Rock,2
88,Bob Dylan,It's All Over Now Baby Blue,,4EgKcG7aswxVfQEqa3dl8S,0.699,0.197,4,-14.792,1,0.0383,0.655,0.0,0.0716,0.361,122.871,audio_features,4EgKcG7aswxVfQEqa3dl8S,spotify:track:4EgKcG7aswxVfQEqa3dl8S,https://api.spotify.com/v1/tracks/4EgKcG7aswxVfQEqa3dl8S,https://api.spotify.com/v1/audio-analysis/4EgKcG7aswxVfQEqa3dl8S,252067,4,Bob Dylan - From The Heart Vol. 3,Rock,1
89,Bob Dylan,Sad Eyed Lady Of The Lowlands,,4jdtLLyEL7wY0TlCdMKhxq,0.301,0.385,2,-10.755,1,0.0323,0.604,0.0,0.0799,0.275,171.836,audio_features,4jdtLLyEL7wY0TlCdMKhxq,spotify:track:4jdtLLyEL7wY0TlCdMKhxq,https://api.spotify.com/v1/tracks/4jdtLLyEL7wY0TlCdMKhxq,https://api.spotify.com/v1/audio-analysis/4jdtLLyEL7wY0TlCdMKhxq,679107,3,Bob Dylan - Blonde On Blonde Vol.2,Rock,1
90,Bob Seger,East Side Sound,,0GoYNlmrpPih302mOg36LF,0.525,0.795,4,-6.641,0,0.0461,0.0177,0.723,0.367,0.858,122.916,audio_features,0GoYNlmrpPih302mOg36LF,spotify:track:0GoYNlmrpPih302mOg36LF,https://api.spotify.com/v1/tracks/0GoYNlmrpPih302mOg36LF,https://api.spotify.com/v1/audio-analysis/0GoYNlmrpPih302mOg36LF,147227,4,Bob Seger - East Side Story,Rock,4
91,Bob Seger,Like A Rock,,5Jno63iv0mzu5OZ28asYbE,0.399,0.645,1,-5.356,1,0.0271,0.112,0.000551,0.255,0.384,82.795,audio_features,5Jno63iv0mzu5OZ28asYbE,spotify:track:5Jno63iv0mzu5OZ28asYbE,https://api.spotify.com/v1/tracks/5Jno63iv0mzu5OZ28asYbE,https://api.spotify.com/v1/audio-analysis/5Jno63iv0mzu5OZ28asYbE,355798,4,Bob Seger - Essential Seger,Rock,2
92,Bobby Helms,Jingle Bell Rock,,7vQbuQcyTflfCIOu3Uzzya,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,audio_features,7vQbuQcyTflfCIOu3Uzzya,spotify:track:7vQbuQcyTflfCIOu3Uzzya,https://api.spotify.com/v1/tracks/7vQbuQcyTflfCIOu3Uzzya,https://api.spotify.com/v1/audio-analysis/7vQbuQcyTflfCIOu3Uzzya,130973,4,Bobby Helms - Jingle Bell Rock,Rock,1
93,Bobby Shmurda,Hot Boy,,0rFke7eNFHbGuGJUdRgjB2,0.859,0.5,9,-7.628,1,0.347,0.042,1.6e-05,0.0616,0.186,83.981,audio_features,0rFke7eNFHbGuGJUdRgjB2,spotify:track:0rFke7eNFHbGuGJUdRgjB2,https://api.spotify.com/v1/tracks/0rFke7eNFHbGuGJUdRgjB2,https://api.spotify.com/v1/audio-analysis/0rFke7eNFHbGuGJUdRgjB2,194561,4,Bobby Shmurda - Hot Boy / Hot N*gga,Hip Hop,0
94,Bon Jovi,Livin' On A Prayer,,37ZJ0p5Jm13JPevGcx4SkF,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,audio_features,37ZJ0p5Jm13JPevGcx4SkF,spotify:track:37ZJ0p5Jm13JPevGcx4SkF,https://api.spotify.com/v1/tracks/37ZJ0p5Jm13JPevGcx4SkF,https://api.spotify.com/v1/audio-analysis/37ZJ0p5Jm13JPevGcx4SkF,249293,4,Bon Jovi - Livin' On A Prayer,Rock,2
95,Bon Jovi,Runaway,,0X1sqQ652p1sceKM2nJlIJ,0.475,0.899,9,-4.321,0,0.0637,0.00375,1.91e-05,0.14,0.603,152.445,audio_features,0X1sqQ652p1sceKM2nJlIJ,spotify:track:0X1sqQ652p1sceKM2nJlIJ,https://api.spotify.com/v1/tracks/0X1sqQ652p1sceKM2nJlIJ,https://api.spotify.com/v1/audio-analysis/0X1sqQ652p1sceKM2nJlIJ,230667,4,Bon Jovi - Runaway,Rock,3
96,Bon Jovi,You Give Love A Bad Name,,0rmGAIH9LNJewFw7nKzZnc,0.541,0.96,0,-2.947,0,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,audio_features,0rmGAIH9LNJewFw7nKzZnc,spotify:track:0rmGAIH9LNJewFw7nKzZnc,https://api.spotify.com/v1/tracks/0rmGAIH9LNJewFw7nKzZnc,https://api.spotify.com/v1/audio-analysis/0rmGAIH9LNJewFw7nKzZnc,222707,4,Bon Jovi - You Give Love A Bad Name,Rock,3
97,Boyz II Men,Al Final Del Camino (End Of The Road),,5eb8Tf8CxLOxqmofl6lGOL,0.586,0.39,8,-11.205,1,0.0273,0.0716,0.0,0.0824,0.474,149.256,audio_features,5eb8Tf8CxLOxqmofl6lGOL,spotify:track:5eb8Tf8CxLOxqmofl6lGOL,https://api.spotify.com/v1/tracks/5eb8Tf8CxLOxqmofl6lGOL,https://api.spotify.com/v1/audio-analysis/5eb8Tf8CxLOxqmofl6lGOL,350573,3,Boyz II Men - Al Final Del Camino (End Of The Road),Jazz,1
98,Brantley Gilbert,Bottoms Up,,0HZUp8fm9fh1Mitqx4CIOr,0.474,0.857,7,-5.734,1,0.0435,0.113,0.0,0.134,0.545,170.006,audio_features,0HZUp8fm9fh1Mitqx4CIOr,spotify:track:0HZUp8fm9fh1Mitqx4CIOr,https://api.spotify.com/v1/tracks/0HZUp8fm9fh1Mitqx4CIOr,https://api.spotify.com/v1/audio-analysis/0HZUp8fm9fh1Mitqx4CIOr,220200,4,Brantley Gilbert - Bottoms Up,Country,2
99,Brenda Lee,Rockin' Around The Christmas Tree,,2EjXfH91m7f8HiJN1yQg97,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,audio_features,2EjXfH91m7f8HiJN1yQg97,spotify:track:2EjXfH91m7f8HiJN1yQg97,https://api.spotify.com/v1/tracks/2EjXfH91m7f8HiJN1yQg97,https://api.spotify.com/v1/audio-analysis/2EjXfH91m7f8HiJN1yQg97,126267,4,Brenda Lee - Rockin' Around The Christmas Tree,Country,1
100,Brett Young,In Case You Didn't Know,,10M2Ex445zw585Ducldzkw,0.607,0.536,10,-7.306,1,0.0305,0.386,0.0,0.102,0.434,147.986,audio_features,10M2Ex445zw585Ducldzkw,spotify:track:10M2Ex445zw585Ducldzkw,https://api.spotify.com/v1/tracks/10M2Ex445zw585Ducldzkw,https://api.spotify.com/v1/audio-analysis/10M2Ex445zw585Ducldzkw,224853,4,,Country,2
101,Brett Young,Mercy,,2VIPU72L6tIR4w8J8ap6Kp,0.638,0.367,4,-7.906,1,0.0266,0.84,0.0,0.0999,0.219,71.957,audio_features,2VIPU72L6tIR4w8J8ap6Kp,spotify:track:2VIPU72L6tIR4w8J8ap6Kp,https://api.spotify.com/v1/tracks/2VIPU72L6tIR4w8J8ap6Kp,https://api.spotify.com/v1/audio-analysis/2VIPU72L6tIR4w8J8ap6Kp,217120,4,Brett Young (3) - Brett Young,Country,1
102,Britney Spears,Oops.. I Did It Again...,,6naxalmIoLFWR0siv8dnQQ,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,audio_features,6naxalmIoLFWR0siv8dnQQ,spotify:track:6naxalmIoLFWR0siv8dnQQ,https://api.spotify.com/v1/tracks/6naxalmIoLFWR0siv8dnQQ,https://api.spotify.com/v1/audio-analysis/6naxalmIoLFWR0siv8dnQQ,211160,4,Britney Spears - Oops!...I Did It Again,Pop,3
103,BRS Kash,Throat Baby (Go Baby),,15C4TnrrVdym7UykxQIOTZ,0.878,0.475,1,-8.42,0,0.324,0.00984,0.0,0.167,0.397,131.988,audio_features,15C4TnrrVdym7UykxQIOTZ,spotify:track:15C4TnrrVdym7UykxQIOTZ,https://api.spotify.com/v1/tracks/15C4TnrrVdym7UykxQIOTZ,https://api.spotify.com/v1/audio-analysis/15C4TnrrVdym7UykxQIOTZ,211610,4,BRS Kash - Throat Baby (Go Baby),Hip Hop,0
104,Bruce Springsteen & The E Street Band,Darkness On The Edge Of Town,,6fBy4h0spon7gkmZroCRmR,0.369,0.515,7,-9.318,1,0.0396,0.0218,0.0,0.0556,0.446,171.334,audio_features,6fBy4h0spon7gkmZroCRmR,spotify:track:6fBy4h0spon7gkmZroCRmR,https://api.spotify.com/v1/tracks/6fBy4h0spon7gkmZroCRmR,https://api.spotify.com/v1/audio-analysis/6fBy4h0spon7gkmZroCRmR,272427,4,Bruce Springsteen And The E-Street Band - Takin’ It To The Godfather,Rock,2
105,Bruce Springsteen & The E Street Band,For You,,218wztz9mZdDX8Ia1OkUvq,0.546,0.686,5,-8.041,1,0.0839,0.486,0.0,0.331,0.703,137.173,audio_features,218wztz9mZdDX8Ia1OkUvq,spotify:track:218wztz9mZdDX8Ia1OkUvq,https://api.spotify.com/v1/tracks/218wztz9mZdDX8Ia1OkUvq,https://api.spotify.com/v1/audio-analysis/218wztz9mZdDX8Ia1OkUvq,279293,4,Bruce Springsteen & The E-Street Band - Fire,Rock,2
106,Bruce Springsteen & The E Street Band,Growin' Up,,4Gpao0RtOcrBuedyutJWaP,0.614,0.74,0,-9.395,1,0.0723,0.383,0.0,0.149,0.69,132.301,audio_features,4Gpao0RtOcrBuedyutJWaP,spotify:track:4Gpao0RtOcrBuedyutJWaP,https://api.spotify.com/v1/tracks/4Gpao0RtOcrBuedyutJWaP,https://api.spotify.com/v1/audio-analysis/4Gpao0RtOcrBuedyutJWaP,184973,4,Bruce Springsteen & The E-Street Band - Agora Ballroom 1978 - The Classic Cleveland Broadcast  Volume Two,Rock,2
107,Bruce Springsteen & The E Street Band,Land Of Hope And Dreams,,5I2pryLKw0kmA41kEBBhFP,0.492,0.788,9,-8.582,1,0.0374,0.000674,4.91e-06,0.0819,0.331,113.961,audio_features,5I2pryLKw0kmA41kEBBhFP,spotify:track:5I2pryLKw0kmA41kEBBhFP,https://api.spotify.com/v1/tracks/5I2pryLKw0kmA41kEBBhFP,https://api.spotify.com/v1/audio-analysis/5I2pryLKw0kmA41kEBBhFP,416173,4,Bruce Springsteen & The E Street Band* - Live In New York City (4 Track Album Sampler),Rock,2
108,Bruce Springsteen & The E Street Band,Seeds,,7zdz1ZxlgLwRY6i2Ij2ACG,0.425,0.877,11,-11.092,0,0.0536,0.161,0.0114,0.906,0.427,127.244,audio_features,7zdz1ZxlgLwRY6i2Ij2ACG,spotify:track:7zdz1ZxlgLwRY6i2Ij2ACG,https://api.spotify.com/v1/tracks/7zdz1ZxlgLwRY6i2Ij2ACG,https://api.spotify.com/v1/audio-analysis/7zdz1ZxlgLwRY6i2Ij2ACG,311773,4,Bruce Springsteen & The E Street Band* - Born To Run (Live),Rock,3
109,Bruce Springsteen & The E Street Band,The E Street Shuffle,,7iCqdpfPTVk1fw12eqfCAP,0.468,0.934,0,-8.048,1,0.115,0.0931,0.000127,0.302,0.835,130.781,audio_features,7iCqdpfPTVk1fw12eqfCAP,spotify:track:7iCqdpfPTVk1fw12eqfCAP,https://api.spotify.com/v1/tracks/7iCqdpfPTVk1fw12eqfCAP,https://api.spotify.com/v1/audio-analysis/7iCqdpfPTVk1fw12eqfCAP,267400,4,Bruce Springsteen And The E Street Band* - Growing Young With Rock And Roll,Rock,2
110,Bruce Springsteen & The E Street Band,We Take Care Of Our Own,,4KGbQXQ8HKVypeKJslxQtH,0.611,0.881,5,-6.061,1,0.0405,0.000225,0.0864,0.252,0.773,122.977,audio_features,4KGbQXQ8HKVypeKJslxQtH,spotify:track:4KGbQXQ8HKVypeKJslxQtH,https://api.spotify.com/v1/tracks/4KGbQXQ8HKVypeKJslxQtH,https://api.spotify.com/v1/audio-analysis/4KGbQXQ8HKVypeKJslxQtH,233947,4,Bruce Springsteen And The E Street Band* - Where This Flag's Flown - Live On TV 2012,Rock,2
